ressort,url,initial_status,final_status,title,description,hreflang,canonical_url,uses_gsb
BMDV,https://www.wna-berlin.de,302,200,WNA Berlin  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-berlin.wsv.de/Webs/WNA/WNA-Berlin/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-berlin.wsv.de,302,200,WNA Berlin  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-berlin.wsv.de/Webs/WNA/WNA-Berlin/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-datteln.wsv.de,302,200,WNA Datteln  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://wna-datteln.wsv.de/Webs/WNA/WNA-Datteln/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-hannover.wsv.de,302,200,WNA Hannover  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-hannover.wsv.de/Webs/WNA/NBA-Hannover/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-he.wsv.de,302,200,WNA Helmstedt  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-helmstedt.wsv.de/Webs/WNA/WNA-Helmstedt/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-heidelberg.wsv.de,302,200,WNA Heidelberg  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-heidelberg.wsv.de/Webs/WNA/AN-Heidelberg/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-helmstedt.wsv.de,302,200,WNA Helmstedt  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-helmstedt.wsv.de/Webs/WNA/WNA-Helmstedt/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-magdeburg.wsv.de,302,200, WNA Magdeburg  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-magdeburg.wsv.de/Webs/WNA/WNA-Magdeburg/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-md.wsv.de,302,200, WNA Magdeburg  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-magdeburg.wsv.de/Webs/WNA/WNA-Magdeburg/DE/Startseite/startseite_node.html,True
BMDV,https://www.wna-nok.wsv.de,302,200,WNA NOK  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-nord-ostsee-kanal.wsv.de/Webs/WNA/WNA-NOK/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wna-nord-ostsee-kanal.wsv.de,302,200,WNA NOK  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wna-nord-ostsee-kanal.wsv.de/Webs/WNA/WNA-NOK/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-ab.wsv.de,302,200,WSA Main  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-main.wsv.de/Webs/WSA/Main/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-aschaffenburg.wsv.de,302,200,WSA Main  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-main.wsv.de/Webs/WSA/Main/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-b.de,302,200,WSA Spree-Havel  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-spree-havel.wsv.de/Webs/WSA/Spree-Havel/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-berlin.wsv.de,302,200,WSA Spree-Havel  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-spree-havel.wsv.de/Webs/WSA/Spree-Havel/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-bremen.de,302,200,WSA Weser-Jade-Nordsee  -  WSA Bremen,,,https://www.wsa-weser-jade-nordsee.wsv.de/Webs/WSA/Weser-Jade-Nordsee/_Landingpage/Bremen/WSA_Bremen_node.html,True
BMDV,https://www.wsa-bremerhaven.de,302,200,WSA Weser-Jade-Nordsee  -  WSA Bremerhaven,,,https://www.wsa-weser-jade-nordsee.wsv.de/Webs/WSA/Weser-Jade-Nordsee/_Landingpage/Bremerhaven/WSA_Bremerhaven_node.html,True
BMDV,https://www.wsa-brunsbuettel.wsv.de,302,200,WSA-Nord-Ostsee-Kanal  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-nord-ostsee-kanal.wsv.de/Webs/WSA/WSA-Nord-Ostsee-Kanal/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-cux.wsv.de,302,200,WSA Elbe-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe-nordsee.wsv.de/Webs/WSA/Elbe-Nordsee/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-cuxhaven.de,302,200,WSA Elbe-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe-nordsee.wsv.de/Webs/WSA/Elbe-Nordsee/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-cuxhaven.wsv.de,302,200,WSA Elbe-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe-nordsee.wsv.de/Webs/WSA/Elbe-Nordsee/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-dd.wsv.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-dm.wsv.de,302,200,WSA Westdeutsche-Kanaele  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-westdeutsche-kanaele.wsv.de/Webs/WSA/Westdeutsche-Kanaele/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-donau-mdk.wsv.de,302,200,WSA Donau MDK  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-donau-mdk.wsv.de/Webs/WSA/Donau-MDK/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-dresden.wsv.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-duisburg-meiderich.wsv.de,302,200,WSA Westdeutsche-Kanaele  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-westdeutsche-kanaele.wsv.de/Webs/WSA/Westdeutsche-Kanaele/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-eberswalde.de,302,200,WSA Oder-Havel  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-oder-havel.wsv.de/Webs/WSA/Oder-Havel/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-eberswalde.wsv.de,302,200,WSA Oder-Havel  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-oder-havel.wsv.de/Webs/WSA/Oder-Havel/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-elbe-nordsee.wsv.de,302,200,WSA Elbe-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe-nordsee.wsv.de/Webs/WSA/Elbe-Nordsee/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-elbe.wsv.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-emden.de,302,200,WSA Ems-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-ems-nordsee.wsv.de/Webs/WSA/Ems-Nordsee/DE/00_Startseite/startseite_node.html,True
BMDV,https://www.wsa-ems-nordsee.wsv.de,302,200,WSA Ems-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-ems-nordsee.wsv.de/Webs/WSA/Ems-Nordsee/DE/00_Startseite/startseite_node.html,True
BMDV,https://www.wsa-freiburg.de,302,200,WSA Oberrhein  -  Startseite WSA Oberrhein,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-oberrhein.wsv.de/Webs/WSA/Oberrhein/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-hamburg.wsv.de,302,200,WSA Elbe-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe-nordsee.wsv.de/Webs/WSA/Elbe-Nordsee/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-hh.wsv.de,302,200,WSA Elbe-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe-nordsee.wsv.de/Webs/WSA/Elbe-Nordsee/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-hl.wsv.de,302,200,WSA Ostsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen",,https://www.wsa-ostsee.wsv.de/Webs/WSA/Ostsee/DE/1_Startseite/startseite_node.html,True
BMDV,https://www.wsa-ki.wsv.de,302,200,WSA-Nord-Ostsee-Kanal  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-nord-ostsee-kanal.wsv.de/Webs/WSA/WSA-Nord-Ostsee-Kanal/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-kiel.wsv.de,302,200,WSA-Nord-Ostsee-Kanal  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-nord-ostsee-kanal.wsv.de/Webs/WSA/WSA-Nord-Ostsee-Kanal/DE/0_Startseite/startseite_node.html,True
BMDV,https://www.wsa-lauenburg.wsv.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-lb.wsv.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-lbg.wsv.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-luebeck.wsv.de,302,200,WSA Ostsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen",,https://www.wsa-ostsee.wsv.de/Webs/WSA/Ostsee/DE/1_Startseite/startseite_node.html,True
BMDV,https://www.wsa-magdeburg.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-magdeburg.wsv.de,302,200,WSA Elbe  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-elbe.wsv.de/Webs/WSA/Elbe/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-main.wsv.de,302,200,WSA Main  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-main.wsv.de/Webs/WSA/Main/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-mdk-esk.wsv.de,unavailable,unavailable,,,,,
BMDV,https://www.wsa-meppen.de,302,200,WSA Ems-Nordsee  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-ems-nordsee.wsv.de/Webs/WSA/Ems-Nordsee/DE/00_Startseite/startseite_node.html,True
BMDV,https://www.wsa-mittellandkanal-elbe-seitenkanal.wsv.de,302,200,,,,,False
BMDV,https://www.wsa-mlk-esk.wsv.de,302,200,WSA Mittellandkanal-ESK  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-mittellandkanal-elbe-seitenkanal.wsv.de/Webs/WSA/Mittellandkanal-ESK/DE/Startseite/startseite_node.html,True
BMDV,https://www.wsa-mosel-saar-lahn.wsv.de,302,200,WSA Mosel-Saar-Lahn  -  Startseite,"Die WSV ist für den Betrieb, den Erhalt sowie den Aus- und Neubau der Bundeswasserstraßen verantwortlich. Es gehört zu unseren Hauptaufgaben, für einen sicheren und reibungslos fließenden Schiffsverkehr zu sorgen.",,https://www.wsa-mosel-saar-lahn.wsv.de/Webs/WSA/Mosel-Saar/DE/Startseite/startseite_node.html,True
